ID,County,2000Population,CountySeat,StateAbbreviation,StateName
1958,White Pine County,9181,Ely ,NV
1959,Eureka County,1651,Eureka ,NV
1960,Churchill County,23982,Fallon ,NV
1961,Esmeralda County,971,Goldfield ,NV
1962,Mineral County,5071,Hawthorne ,NV
1963,Clark County,1375765,Las Vegas ,NV
1964,Pershing County,6693,Lovelock ,NV
1965,Douglas County,41259,Minden ,NV
1966,Lincoln County,4165,Pioche ,NV
1967,Washoe County,339486,Reno ,NV
1968,Nye County,32485,Tonopah ,NV
1969,Storey County,3399,Virginia City ,NV
1970,Humboldt County,16106,Winnemucca ,NV
1971,Lyon County,34501,Yerington ,NV
1972,Albany County,294565,Albany ,NY
1973,Orleans County,44171,Albion ,NY
1974,Cayuga County,81963,Auburn ,NY
1975,Saratoga County,200635,Ballston Spa ,NY
1976,Genesee County,60370,Batavia ,NY
1977,Steuben County,98726,Bath ,NY
1978,Allegany County,49927,Belmont ,NY
1979,Broome County,200536,Binghamton ,NY
1980,Erie County,950265,Buffalo ,NY
1981,Ontario County,100224,Canandaigua ,NY
1982,St. Lawrence County,111931,Canton ,NY
1983,Putnam County,95745,Carmel ,NY
1984,Greene County,48195,Catskill ,NY
1985,Otsego County,61676,Cooperstown ,NY
1986,Cortland County,48599,Cortland ,NY
1987,Delaware County,48055,Delhi ,NY
1988,Essex County,38851,Elizabethtown ,NY
1989,Chemung County,91070,Elmira ,NY
1990,Montgomery County,49708,Fonda ,NY
1991,Washington County,61042,Fort Edward ,NY
1992,Livingston County,64328,Geneseo ,NY
1993,Orange County,341367,Goshen ,NY
1994,Herkimer County,64427,Herkimer ,NY
1995,Columbia County,63094,Hudson ,NY
1996,Tompkins County,96501,Ithaca ,NY
1997,Fulton County,55073,Johnstown ,NY
1998,Ulster County,177749,Kingston ,NY
1999,Hamilton County,5379,Lake Pleasant ,NY
2000,Cattaraugus County,83955,Little Valley ,NY
2001,Niagara County,219846,Lockport ,NY
2002,Lewis County,26944,Lowville ,NY
2003,Wayne County,93765,Lyons ,NY
2004,Franklin County,51134,Malone ,NY
2005,Chautauqua County,139750,Mayville ,NY
2006,Nassau County,1334544,Mineola ,NY
2007,Sullivan County,73966,Monticello ,NY
2008,Rockland County,286753,New City ,NY
2009,New York City,8008278,New York City ,NY
2010,Chenango County,51401,Norwich ,NY
2011,Oswego County,122377,Oswego ,NY
2012,Tioga County,51784,Owego ,NY
2013,Yates County,24621,Penn Yan ,NY
2014,Clinton County,79894,Plattsburgh ,NY
2015,Dutchess County,280150,Poughkeepsie ,NY
2016,Warren County,63303,Queensbury ,NY
2017,Suffolk County,1419369,Riverhead ,NY
2018,Monroe County,735343,Rochester ,NY
2019,Schenectady County,146555,Schenectady ,NY
2020,Schoharie County,31582,Schoharie ,NY
2021,Onondaga County,458336,Syracuse ,NY
2022,Rensselaer County,152538,Troy ,NY
2023,Oneida County,235469,Utica ,NY
2024,Madison County,69441,Wampsville ,NY
2025,Wyoming County,43424,Warsaw ,NY
2026,Seneca County,33342,Waterloo ,NY
2027,Jefferson County,111738,Watertown ,NY
2028,Schuyler County,19224,Watkins Glen ,NY
2029,Westchester County,923459,White Plains ,NY
2030,Summit County,542899,Akron ,OH
2031,Ashland County,52523,Ashland ,OH
2032,Athens County,62223,Athens ,OH
2033,Clermont County,177977,Batavia ,OH
2034,Logan County,46005,Bellefontaine ,OH
2035,Wood County,121065,Bowling Green ,OH
2036,Williams County,39188,Bryan ,OH
2037,Crawford County,46966,Bucyrus ,OH
2038,Harrison County,15856,Cadiz ,OH
2039,Noble County,14058,Caldwell ,OH
2040,Guernsey County,40792,Cambridge ,OH
2041,Stark County,378098,Canton ,OH
2042,Carroll County,28836,Carrollton ,OH
2043,Mercer County,40924,Celina ,OH
2044,Geauga County,90895,Chardon ,OH
2045,Ross County,73345,Chillicothe ,OH
2046,Hamilton County,845303,Cincinnati ,OH
2047,Pickaway County,52727,Circleville ,OH
2048,Cuyahoga County,1393978,Cleveland ,OH
2049,Franklin County,1068978,Columbus ,OH
2050,Coshocton County,36655,Coshocton ,OH
2051,Montgomery County,559062,Dayton ,OH
2052,Defiance County,39500,Defiance ,OH
2053,Delaware County,109989,Delaware ,OH
2054,Preble County,42337,Eaton ,OH
2055,Lorain County,284664,Elyria ,OH
2056,Hancock County,71295,Findlay ,OH
2057,Sandusky County,61792,Fremont ,OH
2058,Gallia County,31069,Gallipolis ,OH
2059,Brown County,42285,Georgetown ,OH
2060,Darke County,53309,Greenville ,OH
2061,Butler County,332807,Hamilton ,OH
2062,Highland County,40875,Hillsboro ,OH
2063,Lawrence County,62319,Ironton ,OH
2064,Jackson County,32641,Jackson ,OH
2065,Ashtabula County,102728,Jefferson ,OH
2066,Hardin County,31945,Kenton ,OH
2067,Fairfield County,122759,Lancaster ,OH
2068,Warren County,158383,Lebanon ,OH
2069,Allen County,108473,Lima ,OH
2070,Columbiana County,112075,Lisbon ,OH
2071,Hocking County,28241,Logan ,OH
2072,Madison County,40213,London ,OH
2073,Richland County,128852,Mansfield ,OH
2074,Washington County,63251,Marietta ,OH
2075,Marion County,66217,Marion ,OH
2076,Union County,40909,Marysville ,OH
2077,Vinton County,12806,McArthur ,OH
2078,Morgan County,14897,McConnelsville ,OH
2079,Medina County,151095,Medina ,OH
2080,Holmes County,38943,Millersburg ,OH
2081,Morrow County,31628,Mount Gilead ,OH
2082,Knox County,54500,Mount Vernon ,OH
2083,Henry County,29210,Napoleon ,OH
2084,Perry County,34078,New Lexington ,OH
2085,Tuscarawas County,90914,New Philadelphia ,OH
2086,Licking County,145491,Newark ,OH
2087,Huron County,59487,Norwalk ,OH
2088,Putnam County,34726,Ottawa ,OH
2089,Lake County,227511,Painesville ,OH
2090,Paulding County,20293,Paulding ,OH
2091,Meigs County,23072,Pomeroy ,OH
2092,Ottawa County,40985,Port Clinton ,OH
2093,Scioto County,79195,Portsmouth ,OH
2094,Portage County,152061,Ravenna ,OH
2095,Belmont County,70226,Saint Clairsville ,OH
2096,Erie County,79551,Sandusky ,OH
2097,Shelby County,47910,Sidney ,OH
2098,Clark County,144742,Springfield ,OH
2099,Jefferson County,73894,Steubenville ,OH
2100,Seneca County,58683,Tiffin ,OH
2101,Lucas County,455054,Toledo ,OH
2102,Miami County,98868,Troy ,OH
2103,Wyandot County,22908,Upper Sandusky ,OH
2104,Champaign County,38890,Urbana ,OH
2105,Van Wert County,29659,Van Wert ,OH
2106,Auglaize County,46611,Wapakoneta ,OH
2107,Trumbull County,225116,Warren ,OH
2108,Fayette County,28433,Washington Court House ,OH
2109,Fulton County,42084,Wauseon ,OH
2110,Pike County,27695,Waverly ,OH
2111,Adams County,27330,West Union ,OH
2112,Clinton County,40543,Wilmington ,OH
2113,Monroe County,15180,Woodsfield ,OH
2114,Wayne County,111564,Wooster ,OH
2115,Greene County,147886,Xenia ,OH
2116,Mahoning County,257555,Youngstown ,OH
2117,Muskingum County,84585,Zanesville ,OH
2118,Pontotoc County,35143,Ada ,OK
2119,Jackson County,28439,Altus ,OK
2120,Woods County,9089,Alva ,OK
2121,Caddo County,30150,Anadarko ,OK
2122,Pushmataha County,11667,Antlers ,OK
2123,Custer County,26142,Arapaho ,OK
2124,Carter County,45621,Ardmore ,OK
2125,Ellis County,4075,Arnett ,OK
2126,Atoka County,13879,Atoka ,OK
2127,Washington County,48996,Bartlesville ,OK
2128,Beaver County,5857,Beaver ,OK
2129,Cimarron County,3148,Boise City ,OK
2130,Harper County,3562,Buffalo ,OK
2131,Lincoln County,32080,Chandler ,OK
2132,Alfalfa County,6105,Cherokee ,OK
2133,Roger Mills County,3436,Cheyenne ,OK
2134,Grady County,45516,Chickasha ,OK
2135,Rogers County,70641,Claremore ,OK
2136,Coal County,6031,Coalgate ,OK
2137,Washita County,11508,Cordell ,OK
2138,Stephens County,43182,Duncan ,OK
2139,Bryan County,36534,Durant ,OK
2140,Canadian County,87697,El Reno ,OK
2141,Garfield County,57813,Enid ,OK
2142,McIntosh County,19456,Eufaula ,OK
2143,Major County,7545,Fairview ,OK
2144,Tillman County,9287,Frederick ,OK
2145,Logan County,33924,Guthrie ,OK
2146,Texas County,20107,Guymon ,OK
2147,Kiowa County,10227,Hobart ,OK
2148,Hughes County,14154,Holdenville ,OK
2149,Harmon County,3283,Hollis ,OK
2150,Choctaw County,15342,Hugo ,OK
2151,McCurtain County,34402,Idabel ,OK
2152,Delaware County,37077,Jay ,OK
2153,Kingfisher County,13926,Kingfisher ,OK
2154,Comanche County,114996,Lawton ,OK
2155,Marshall County,13184,Madill ,OK
2156,Greer County,6061,Mangum ,OK
2157,Love County,8831,Marietta ,OK
2158,Pittsburg County,43953,McAlester ,OK
2159,Grant County,5144,Medford ,OK
2160,Ottawa County,33194,Miami ,OK
2161,Muskogee County,69451,Muskogee ,OK
2162,Kay County,48080,Newkirk ,OK
2163,Cleveland County,208016,Norman ,OK
2164,Nowata County,10569,Nowata ,OK
2165,Okfuskee County,11814,Okemah ,OK
2166,Oklahoma County,660448,Oklahoma City ,OK
2167,Okmulgee County,39685,Okmulgee ,OK
2168,Garvin County,27210,Pauls Valley ,OK
2169,Osage County,44437,Pawhuska ,OK
2170,Pawnee County,16612,Pawnee ,OK
2171,Noble County,11411,Perry ,OK
2172,LeFlore County,48109,Poteau ,OK
2173,Mayes County,38369,Pryor ,OK
2174,McClain County,27740,Purcell ,OK
2175,Sequoyah County,38972,Sallisaw ,OK
2176,Creek County,67367,Sapulpa ,OK
2177,Beckham County,19799,Sayre ,OK
2178,Pottawatomie County,65521,Shawnee ,OK
2179,Haskell County,11792,Stigler ,OK
2180,Payne County,68190,Stillwater ,OK
2181,Adair County,21038,Stilwell ,OK
2182,Murray County,12623,Sulphur ,OK
2183,Cherokee County,42521,Tahlequah ,OK
2184,Dewey County,4743,Taloga ,OK
2185,Johnston County,10513,Tishomingo ,OK
2186,Tulsa County,563299,Tulsa ,OK
2187,Craig County,14950,Vinita ,OK
2188,Wagoner County,57491,Wagoner ,OK
2189,Cotton County,6614,Walters ,OK
2190,Blaine County,11976,Watonga ,OK
2191,Jefferson County,6818,Waurika ,OK
2192,Seminole County,24894,Wewoka ,OK
2193,Latimer County,10692,Wilburton ,OK
2194,Woodward County,18486,Woodward ,OK
2195,Linn County,103069,Albany ,OR
2196,Clatsop County,35630,Astoria ,OR
2197,Baker County,16741,Baker City ,OR
2198,Deschutes County,115367,Bend ,OR
2199,Harney County,7609,Burns ,OR
2200,Grant County,7935,Canyon City ,OR
2201,Gilliam County,1915,Condon ,OR
2202,Coos County,62779,Coquille ,OR
2203,Benton County,78153,Corvallis ,OR
2204,Polk County,62380,Dallas ,OR
2205,Wallowa County,7226,Enterprise ,OR
2206,Lane County,322959,Eugene ,OR
2207,Wheeler County,1547,Fossil ,OR
2208,Curry County,21137,Gold Beach ,OR
2209,Josephine County,75726,Grants Pass ,OR
2210,Morrow County,10995,Heppner ,OR
2211,Washington County,445342,Hillsboro ,OR
2212,Hood River County,20411,Hood River ,OR
2213,Klamath County,63775,Klamath Falls ,OR
2214,Union County,24530,La Grande ,OR
2215,Lake County,7422,Lakeview ,OR
2216,Jefferson County,19009,Madras ,OR
2217,Yamhill County,84992,McMinnville ,OR
2218,Jackson County,181269,Medford ,OR
2219,Sherman County,1934,Moro ,OR
2220,Lincoln County,44479,Newport ,OR
2221,Clackamas County,338391,Oregon City ,OR
2222,Umatilla County,70548,Pendleton ,OR
2223,Multnomah County,660486,Portland ,OR
2224,Crook County,19182,Prineville ,OR
2225,Douglas County,100399,Roseburg ,OR
2226,Columbia County,43560,Saint Helens ,OR
2227,Marion County,284834,Salem ,OR
2228,Wasco County,23791,The Dalles ,OR
2229,Tillamook County,24262,Tillamook ,OR
2230,Malheur County,31615,Vale ,OR
2231,Lehigh County,312090,Allentown ,PA
2232,Beaver County,181412,Beaver ,PA
2233,Bedford County,49984,Bedford ,PA
2234,Centre County,135758,Bellefonte ,PA
2235,Columbia County,64151,Bloomsburg ,PA
2236,Jefferson County,45932,Brookville ,PA
2237,Butler County,174083,Butler ,PA
2238,Cumberland County,213674,Carlisle ,PA
2239,Franklin County,129313,Chambersburg ,PA
2240,Clarion County,41765,Clarion ,PA
2241,Clearfield County,83382,Clearfield ,PA
2242,Potter County,18080,Coudersport ,PA
2243,Montour County,18236,Danville ,PA
2244,Bucks County,597635,Doylestown ,PA
2245,Northampton County,267066,Easton ,PA
2246,Cambria County,152598,Ebensburg ,PA
2247,Cameron County,5974,Emporium ,PA
2248,Erie County,280843,Erie ,PA
2249,Venango County,57565,Franklin ,PA
2250,Adams County,91292,Gettysburg ,PA
2251,Westmoreland County,369993,Greensburg ,PA
2252,Dauphin County,251798,Harrisburg ,PA
2253,Blair County,129144,Hollidaysburg ,PA
2254,Wayne County,47722,Honesdale ,PA
2255,Huntingdon County,45586,Huntingdon ,PA
2256,Indiana County,89605,Indiana ,PA
2257,Carbon County,58802,Jim Thorpe ,PA
2258,Armstrong County,72392,Kittanning ,PA
2259,Lancaster County,470658,Lancaster ,PA
2260,Sullivan County,6556,Laporte ,PA
2261,Lebanon County,120327,Lebanon ,PA
2262,Union County,41624,Lewisburg ,PA
2263,Mifflin County,46486,Lewistown ,PA
2264,Clinton County,37914,Lock Haven ,PA
2265,Fulton County,14261,McConnellsburg ,PA
2266,Crawford County,90366,Meadville ,PA
2267,Delaware County,550864,Media ,PA
2268,Mercer County,120293,Mercer ,PA
2269,Snyder County,37546,Middleburg ,PA
2270,Juniata County,22821,Mifflintown ,PA
2271,Pike County,46302,Milford ,PA
2272,Susquehanna County,42238,Montrose ,PA
2273,Perry County,43602,New Bloomfield ,PA
2274,Lawrence County,94643,New Castle ,PA
2275,Montgomery County,750097,Norristown ,PA
2276,Philadelphia County,1517550,Philadelphia ,PA
2277,Allegheny County,1281666,Pittsburgh ,PA
2278,Schuylkill County,150336,Pottsville ,PA
2279,Berks County,373638,Reading ,PA
2280,Elk County,35112,Ridgway ,PA
2281,Lackawanna County,213295,Scranton ,PA
2282,McKean County,45936,Smethport ,PA
2283,Somerset County,80023,Somerset ,PA
2284,Monroe County,138687,Stroudsburg ,PA
2285,Northumberland County,94556,Sunbury ,PA
2286,Forest County,4946,Tionesta ,PA
2287,Bradford County,62761,Towanda ,PA
2288,Wyoming County,28080,Tunkhannock ,PA
2289,Fayette County,148644,Uniontown ,PA
2290,Warren County,43863,Warren ,PA
2291,Washington County,202897,Washington ,PA
2292,Greene County,40672,Waynesburg ,PA
2293,Tioga County,41373,Wellsboro ,PA
2294,Chester County,433501,West Chester ,PA
2295,Luzerne County,319250,Wilkes-Barre ,PA
2296,Lycoming County,120044,Williamsport ,PA
2297,York County,381751,York ,PA
2298,Washington County,123546,Wakefield ,RI
2299,Bristol County,50648,Bristol,RI
2300,Kent County,167090,East Greenwich,RI
2301,Newport County,85433,Newport,RI
2302,Providence County,621602,Providence,RI
2303,Abbeville County,26167,Abbeville ,SC
2304,Aiken County,142552,Aiken ,SC
2305,Allendale County,11211,Allendale ,SC
2306,Anderson County,165740,Anderson ,SC
2307,Bamberg County,16658,Bamberg ,SC
2308,Barnwell County,23478,Barnwell ,SC
2309,Beaufort County,120937,Beaufort ,SC
2310,Marlboro County,28818,Bennettsville ,SC
2311,Lee County,20119,Bishopville ,SC
2312,Kershaw County,52647,Camden ,SC
2313,Charleston County,309969,Charleston ,SC
2314,Chester County,34068,Chester ,SC
2315,Chesterfield County,42768,Chesterfield ,SC
2316,Richland County,320677,Columbia ,SC
2317,Horry County,196629,Conway ,SC
2318,Darlington County,67394,Darlington ,SC
2319,Dillon County,30722,Dillon ,SC
2320,Edgefield County,24595,Edgefield ,SC
2321,Florence County,125761,Florence ,SC
2322,Cherokee County,52537,Gaffney ,SC
2323,Georgetown County,55797,Georgetown ,SC
2324,Greenville County,379616,Greenville ,SC
2325,Greenwood County,66271,Greenwood ,SC
2326,Hampton County,21386,Hampton ,SC
2327,Williamsburg County,37217,Kingstree ,SC
2328,Lancaster County,61351,Lancaster ,SC
2329,Laurens County,69567,Laurens ,SC
2330,Lexington County,216014,Lexington ,SC
2331,Clarendon County,32502,Manning ,SC
2332,Marion County,35466,Marion ,SC
2333,McCormick County,9958,McCormick ,SC
2334,Berkeley County,142651,Moncks Corner ,SC
2335,Newberry County,36108,Newberry ,SC
2336,Orangeburg County,91582,Orangeburg ,SC
2337,Pickens County,110757,Pickens ,SC
2338,Jasper County,20678,Ridgeland ,SC
2339,Dorchester County,96413,Saint George ,SC
2340,Calhoun County,15185,Saint Matthews ,SC
2341,Saluda County,19181,Saluda ,SC
2342,Spartanburg County,253791,Spartanburg ,SC
2343,Sumter County,104646,Sumter ,SC
2344,Union County,29881,Union ,SC
2345,Oconee County,66215,Walhalla ,SC
2346,Colleton County,38264,Walterboro ,SC
2347,Fairfield County,23454,Winnsboro ,SC
2348,York County,164614,York ,SC
2349,Brown County,35460,Aberdeen ,SD
2350,Hanson County,3139,Alexandria ,SD
2351,Douglas County,3458,Armour ,SD
2352,Butte County,9094,Belle Fourche ,SD
2353,Perkins County,3363,Bison ,SD
2354,Marshall County,4576,Britton ,SD
2355,Brookings County,28220,Brookings ,SD
2356,Harding County,1353,Buffalo ,SD
2357,Gregory County,4792,Burke ,SD
2358,Lincoln County,24131,Canton ,SD
2359,Brule County,5364,Chamberlain ,SD
2360,Clark County,4143,Clark ,SD
2361,Deuel County,4498,Clear Lake ,SD
2362,Custer County,7275,Custer ,SD
2363,Kingsbury County,5815,De Smet ,SD
2364,Lawrence County,21802,Deadwood ,SD
2365,Ziebach County,2519,Dupree ,SD
2366,Union County,12584,Elk Point ,SD
2367,Faulk County,2640,Faulkton ,SD
2368,Moody County,6595,Flandreau ,SD
2369,Stanley County,2772,Fort Pierre ,SD
2370,Buffalo County,2032,Gann Valley ,SD
2371,Potter County,2693,Gettysburg ,SD
2372,Hamlin County,5540,Hayti ,SD
2373,Hyde County,1671,Highmore ,SD
2374,Fall River County,7453,Hot Springs ,SD
2375,Shannon County,12466,Hot Springs ,SD
2376,Miner County,2884,Howard ,SD
2377,Beadle County,17023,Huron ,SD
2378,Edmunds County,4367,Ipswich ,SD
2379,Jackson County,2930,Kadoka ,SD
2380,Lyman County,3895,Kennebec ,SD
2381,Charles Mix County,9350,Lake Andes ,SD
2382,McPherson County,2904,Leola ,SD
2383,Lake County,11276,Madison ,SD
2384,Bennett County,3574,Martin ,SD
2385,Corson County,4181,McIntosh ,SD
2386,Grant County,7847,Milbank ,SD
2387,Hand County,3741,Miller ,SD
2388,Davison County,18741,Mitchell ,SD
2389,Campbell County,1782,Mound City ,SD
2390,Jones County,1193,Murdo ,SD
2391,Hutchinson County,8075,Olivet ,SD
2392,Sully County,1556,Onida ,SD
2393,Turner County,8849,Parker ,SD
2394,Haakon County,2196,Philip ,SD
2395,Hughes County,16481,Pierre ,SD
2396,Aurora County,3058,Plankinton ,SD
2397,Pennington County,88565,Rapid City ,SD
2398,Spink County,7454,Redfield ,SD
2399,McCook County,5832,Salem ,SD
2400,Walworth County,5974,Selby ,SD
2401,Minnehaha County,148281,Sioux Falls ,SD
2402,Roberts County,10016,Sisseton ,SD
2403,Meade County,24253,Sturgis ,SD
2404,Dewey County,5972,Timber Lake ,SD
2405,Bon Homme County,7260,Tyndall ,SD
2406,Clay County,13537,Vermillion ,SD
2407,Codington County,25897,Watertown ,SD
2408,Day County,6267,Webster ,SD
2409,Jerauld County,2295,Wessington Springs ,SD
2410,Mellette County,2083,White River ,SD
2411,Todd County,9050,Winner ,SD
2412,Tripp County,6430,Winner ,SD
2413,Sanborn County,2675,Woonsocket ,SD
2414,Yankton County,21652,Yankton ,SD
2415,Crockett County,14532,Alamo ,TN
2416,Grundy County,14332,Altamont ,TN
2417,Cheatham County,35912,Ashland City ,TN
2418,McMinn County,49015,Athens ,TN
2419,Polk County,16050,Benton ,TN
2420,Sullivan County,153048,Blountville ,TN
2421,Hardeman County,28105,Bolivar ,TN
2422,Haywood County,19797,Brownsville ,TN
2423,Pickett County,4945,Byrdstown ,TN
2424,Benton County,16537,Camden ,TN
2425,Smith County,17712,Carthage ,TN
2426,Clay County,7976,Celina ,TN
2427,Hickman County,22295,Centerville ,TN
2428,Dickson County,43156,Charlotte ,TN
2429,Hamilton County,307896,Chattanooga ,TN
2430,Montgomery County,134768,Clarksville ,TN
2431,Bradley County,87965,Cleveland ,TN
2432,Anderson County,71330,Clinton ,TN
2433,Maury County,69498,Columbia ,TN
2434,Putnam County,62315,Cookeville ,TN
2435,Tipton County,51271,Covington ,TN
2436,Cumberland County,46802,Crossville ,TN
2437,Jefferson County,44294,Dandridge ,TN
2438,Rhea County,28400,Dayton ,TN
2439,Meigs County,11086,Decatur ,TN
2440,Decatur County,11731,Decaturville ,TN
2441,Stewart County,12370,Dover ,TN
2442,Weakley County,34895,Dresden ,TN
2443,Sequatchie County,11370,Dunlap ,TN
2444,Dyer County,37279,Dyersburg ,TN
2445,Carter County,56742,Elizabethton ,TN
2446,Houston County,8088,Erin ,TN
2447,Unicoi County,17667,Erwin ,TN
2448,Lincoln County,31340,Fayetteville ,TN
2449,Williamson County,126638,Franklin ,TN
2450,Jackson County,10984,Gainesboro ,TN
2451,Sumner County,130449,Gallatin ,TN
2452,Greene County,62909,Greeneville ,TN
2453,Trousdale County,7259,Hartsville ,TN
2454,Chester County,15540,Henderson ,TN
2455,Lewis County,11367,Hohenwald ,TN
2456,Carroll County,29475,Huntingdon ,TN
2457,Scott County,21127,Huntsville ,TN
2458,Campbell County,39854,Jacksboro ,TN
2459,Madison County,91837,Jackson ,TN
2460,Fentress County,16625,Jamestown ,TN
2461,Marion County,27776,Jasper ,TN
2462,Washington County,107198,Jonesborough ,TN
2463,Roane County,51910,Kingston ,TN
2464,Knox County,382032,Knoxville ,TN
2465,Macon County,20386,Lafayette ,TN
2466,Lawrence County,39926,Lawrenceburg ,TN
2467,Wilson County,88809,Lebanon ,TN
2468,Marshall County,26767,Lewisburg ,TN
2469,Henderson County,25522,Lexington ,TN
2470,Perry County,7631,Linden ,TN
2471,Overton County,20118,Livingston ,TN
2472,Loudon County,39086,Loudon ,TN
2473,Moore County,5740,Lynchburg ,TN
2474,Monroe County,38961,Madisonville ,TN
2475,Coffee County,48014,Manchester ,TN
2476,Blount County,105823,Maryville ,TN
2477,Union County,17808,Maynardville ,TN
2478,Warren County,38276,McMinnville ,TN
2479,Shelby County,897472,Memphis ,TN
2480,Hamblen County,58128,Morristown ,TN
2481,Johnson County,17499,Mountain City ,TN
2482,Rutherford County,182023,Murfreesboro ,TN
2483,Davidson County,569891,Nashville ,TN
2484,Cocke County,33565,Newport ,TN
2485,Henry County,31115,Paris ,TN
2486,Bledsoe County,12367,Pikeville ,TN
2487,Giles County,29447,Pulaski ,TN
2488,Lauderdale County,27101,Ripley ,TN
2489,Hawkins County,53563,Rogersville ,TN
2490,Grainger County,20659,Rutledge ,TN
2491,Hardin County,25578,Savannah ,TN
2492,McNairy County,24653,Selmer ,TN
2493,Sevier County,71170,Sevierville ,TN
2494,Bedford County,37586,Shelbyville ,TN
2495,De Kalb County,17423,Smithville ,TN
2496,Hancock County,6786,Sneedville ,TN
2497,Fayette County,28806,Somerville ,TN
2498,White County,23102,Sparta ,TN
2499,Van Buren County,5508,Spencer ,TN
2500,Robertson County,54433,Springfield ,TN
2501,Claiborne County,29862,Tazewell ,TN
2502,Lake County,7954,Tiptonville ,TN
2503,Gibson County,48152,Trenton ,TN
2504,Obion County,32450,Union City ,TN
2505,Morgan County,19757,Wartburg ,TN
2506,Humphreys County,17929,Waverly ,TN
2507,Wayne County,16842,Waynesboro ,TN
2508,Franklin County,39270,Winchester ,TN
2509,Cannon County,12826,Woodbury ,TN
2510,Taylor County,126555,Abilene ,TX
2511,Shackelford County,3302,Albany ,TX
2512,Jim Wells County,39326,Alice ,TX
2513,Brewster County,8866,Alpine ,TX
2514,Potter County,113546,Amarillo ,TX
2515,Chambers County,26031,Anahuac ,TX
2516,Grimes County,23552,Anderson ,TX
2517,Andrews County,13004,Andrews ,TX
2518,Brazoria County,241767,Angleton ,TX
2519,Jones County,20785,Anson ,TX
2520,Archer County,8854,Archer City ,TX
2521,Stonewall County,1693,Aspermont ,TX
2522,Henderson County,73277,Athens ,TX
2523,Travis County,812280,Austin ,TX
2524,Callahan County,12905,Baird ,TX
2525,Runnels County,11495,Ballinger ,TX
2526,Bandera County,17645,Bandera ,TX
2527,Bastrop County,57733,Bastrop ,TX
2528,Matagorda County,37957,Bay City ,TX
2529,Jefferson County,252051,Beaumont ,TX
2530,Bee County,32359,Beeville ,TX
2531,Austin County,23590,Bellville ,TX
2532,Bell County,237974,Belton ,TX
2533,Knox County,4253,Benjamin ,TX
2534,Reagan County,3326,Big Lake ,TX
2535,Howard County,33627,Big Spring ,TX
2536,Kendall County,23743,Boerne ,TX
2537,Fannin County,31242,Bonham ,TX
2538,Kinney County,3379,Brackettville ,TX
2539,McCulloch County,8205,Brady ,TX
2540,Stephens County,9674,Breckenridge ,TX
2541,Washington County,30373,Brenham ,TX
2542,Terry County,12761,Brownfield ,TX
2543,Cameron County,335227,Brownsville ,TX
2544,Brown County,37674,Brownwood ,TX
2545,Brazos County,152415,Bryan ,TX
2546,Burnet County,34147,Burnet ,TX
2547,Burleson County,16470,Caldwell ,TX
2548,Milam County,24238,Cameron ,TX
2549,Hemphill County,3351,Canadian ,TX
2550,Van Zandt County,48140,Canton ,TX
2551,Randall County,104312,Canyon ,TX
2552,Dimmit County,10248,Carrizo Springs ,TX
2553,Panola County,22756,Carthage ,TX
2554,Shelby County,25224,Center ,TX
2555,Leon County,15335,Centerville ,TX
2556,Hartley County,5537,Channing ,TX
2557,Childress County,7688,Childress ,TX
2558,Donley County,3828,Clarendon ,TX
2559,Red River County,14314,Clarksville ,TX
2560,Armstrong County,2148,Claude ,TX
2561,Johnson County,126811,Cleburne ,TX
2562,San Jacinto County,22246,Coldspring ,TX
2563,Coleman County,9235,Coleman ,TX
2564,Mitchell County,9698,Colorado City ,TX
2565,Colorado County,20390,Columbus ,TX
2566,Comanche County,14026,Comanche ,TX
2567,Montgomery County,293768,Conroe ,TX
2568,Delta County,5327,Cooper ,TX
2569,Nueces County,313645,Corpus Christi ,TX
2570,Navarro County,45124,Corsicana ,TX
2571,La Salle County,5866,Cotulla ,TX
2572,Crane County,3996,Crane ,TX
2573,Houston County,23185,Crockett ,TX
2574,Crosby County,7072,Crosbyton ,TX
2575,Foard County,1622,Crowell ,TX
2576,Zavala County,11600,Crystal City ,TX
2577,DeWitt County,20013,Cuero ,TX
2578,Morris County,13048,Daingerfield ,TX
2579,Dallam County,6222,Dalhart ,TX
2580,Dallas County,2218899,Dallas ,TX
2581,Wise County,48793,Decatur ,TX
2582,Val Verde County,44856,Del Rio ,TX
2583,Denton County,432976,Denton ,TX
2584,Dickens County,2762,Dickens ,TX
2585,Castro County,8285,Dimmitt ,TX
2586,Moore County,20121,Dumas ,TX
2587,Maverick County,47297,Eagle Pass ,TX
2588,Eastland County,18297,Eastland ,TX
2589,Hidalgo County,569463,Edinburg ,TX
2590,Jackson County,14391,Edna ,TX
2591,El Paso County,679622,El Paso ,TX
2592,Schleicher County,2935,Eldorado ,TX
2593,Rains County,9139,Emory ,TX
2594,Freestone County,17867,Fairfield ,TX
2595,Brooks County,7976,Falfurrias ,TX
2596,Parmer County,10016,Farwell ,TX
2597,Wilson County,32408,Floresville ,TX
2598,Floyd County,7771,Floydada ,TX
2599,Jeff Davis County,2207,Fort Davis ,TX
2600,Pecos County,16809,Fort Stockton ,TX
2601,Tarrant County,1446219,Fort Worth ,TX
2602,Robertson County,16000,Franklin ,TX
2603,Gillespie County,20814,Fredericksburg ,TX
2604,Borden County,729,Gail ,TX
2605,Cooke County,36363,Gainesville ,TX
